hppy,inc_pm_n,age,age2,dgr,fem,mrd,_Iyear_1974,_Iyear_1976,_Iyear_1978,_Iyear_1980,_Iyear_1982,_Iyear_1984,_Iyear_1986,_Iyear_1988,_Iyear_1990,_Iyear_1991,_Iyear_1993,_Iyear_1994,_Iyear_1996,_Iyear_1998,_Iyear_2000,_Iyear_2002,_Iyear_2004,_Iyear_2006,wt_correction,year
2,-.62546951,52,2704,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,.70274895,65,4225,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.61057305,28,784,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.38755813,37,1369,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.1893227,48,2304,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.10800652,74,5476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.36774421,28,784,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.66012591,24,576,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.30825919,44,1936,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.52137429,26,676,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.14107779,58,3364,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.74155349,38,1444,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,1.2478964,50,2500,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,-.38755813,43,1849,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.58579361,19,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.090204932,67,4489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.13977581,30,900,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.30825919,37,1369,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,1.2478964,46,2116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.14107779,40,1600,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,2.3877625,61,3721,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,.14107779,25,625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.38755813,50,2500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.20714827,61,3721,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.20714827,48,2304,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,2.362977,45,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.14107779,28,784,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.30629003,69,4761,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.58579361,36,1296,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.35583204,45,2025,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5826001,1984
2,-.42060539,39,1521,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.1893227,24,576,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.14107779,35,1225,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.36774421,53,2809,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.1397578,38,1444,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.61355233,49,2401,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,-.61884087,62,3844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.68491137,28,784,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.70472527,77,5929,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.70969677,39,1521,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.55274636,47,2209,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.5610202,32,1024,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.14107779,32,1024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,2.362977,60,3600,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.53623474,25,625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.86129653,35,1225,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.060484022,74,5476,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.70969677,31,961,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.58579361,34,1156,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.70274895,78,6084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,1.2478964,52,2704,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.38755813,32,1024,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.30825919,48,2304,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0660999,1984
2,.20714827,33,1089,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.54614168,76,5776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.54614168,88,7744,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.38755813,19,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0660999,1984
2,-.87918884,37,1369,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.86129653,35,1225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,.20714827,64,4096,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,2.3877625,72,5184,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,1.2478964,47,2209,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.060484022,49,2401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.68491137,78,6084,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.13977581,61,3721,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.62546951,76,5776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.823681,67,4489,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.54614168,83,6889,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.36774421,21,441,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.090204932,68,4624,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,.30629003,25,625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,.70271295,65,4225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.76420313,47,2209,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.43712902,27,729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.26860246,37,1369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.53623474,64,4096,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.30629003,38,1444,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.75924963,44,1936,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.43712902,23,529,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.46688595,35,1225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,.14107779,52,2704,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,.10800652,38,1444,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.76420313,21,441,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.61884087,29,841,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,1.2478964,19,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,-.36774421,32,1024,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.72457528,66,4356,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.36774421,24,576,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.61884087,20,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.13977581,75,5625,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.20714827,25,625,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.96245062,58,3364,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,1.2478964,35,1225,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.70274895,32,1024,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.86129653,40,1600,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.33798727,24,576,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.10800652,60,3600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.53623474,24,576,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.88975149,24,576,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.61884087,23,529,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.42060539,56,3136,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.70271295,29,841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.38755813,20,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.823681,70,4900,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.8534199,24,576,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.83953214,42,1764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.26860246,62,3844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
1,-.55274636,24,576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.91287977,26,676,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.060484022,29,841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.43712902,23,529,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.20714827,43,1849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.38755813,23,529,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,2.3877625,23,529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,.30629003,25,625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.5610202,26,676,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.70472527,26,676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.1397578,35,1225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0660999,1984
2,-.62546951,82,6724,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.7443772,21,441,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.20714827,37,1369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.86333287,32,1024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.46688595,75,5625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.76421034,72,5184,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0660999,1984
3,.20714827,24,576,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.50649941,34,1156,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.23888154,73,5329,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.33798727,68,4624,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.6254335,35,1225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.090204932,30,900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.13977581,33,1089,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,1.3965611,39,1521,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.70143497,33,1089,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.13977581,72,5184,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.76420313,29,841,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.68491137,62,3844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.38755813,44,1936,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.38755813,33,1089,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.5610202,35,1225,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.43712902,64,4096,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.1893227,62,3844,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,.70274895,39,1521,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.38755813,34,1156,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.76420313,55,3025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.42060539,66,4356,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
1,-.68491137,55,3025,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.76421034,27,729,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.64243233,42,1764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.1397578,36,1296,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0660999,1984
3,-.61355233,42,1764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.1397578,39,1521,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.50649941,36,1296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.38755813,59,3481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.46688595,60,3600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.53623474,64,4096,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.10800652,29,841,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,1.3965611,57,3249,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.80386704,59,3481,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.61884087,40,1600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.38755813,43,1849,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.20714827,26,676,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.20714827,66,4356,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.14107779,29,841,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.80386704,24,576,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.43712902,36,1296,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.6254335,30,900,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.33798727,45,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.060484022,83,6889,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,1.3965611,29,841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.72457528,21,441,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.090204932,36,1296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.94263667,30,900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.84349489,37,1369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.68491137,24,576,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.1397578,40,1600,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.50649941,20,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,.14107779,89,7921,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,.14107779,45,2025,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,.20714827,48,2304,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,1.2478964,45,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,.70274895,55,3025,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.20714827,30,900,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.13977581,27,729,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,.86129653,29,841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,.50450146,31,961,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.84349489,23,529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.43712902,24,576,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.33798727,57,3249,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.68491137,61,3721,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
1,-.38755813,76,5776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,.14107779,21,441,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.87918884,51,2601,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,-.42059338,45,2025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0660999,1984
3,1.2478964,57,3249,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,2.362977,34,1156,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,1.2478964,59,3481,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.64526904,40,1600,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.26860246,76,5776,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.50649941,35,1225,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
3,.70274895,52,2704,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.70271295,28,784,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.50649941,35,1225,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.64526904,33,1089,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.1893227,44,1936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.7443772,20,400,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.42060539,30,900,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.96905524,31,961,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.70969677,32,1024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,-.090204932,24,576,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
2,.20714827,27,729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,-.87323385,19,361,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.70472527,82,6724,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.53623474,74,5476,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
1,.70271295,76,5776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,.70274895,62,3844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
3,-.1397578,44,1936,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,-.70969677,26,676,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,.69035625,46,2116,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,.10800652,20,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
3,-.36774421,21,441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5496,1984
2,-.43712902,49,2401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,1984
2,1.3965611,56,3136,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.5165,1984
